2833733,51;3272021,53;2785952,09;4426639,43;5519086,1;4140872,25;5620276,2;3376075,36;3206725,04;2841584,68;2329284,6;7983627,95;2236132,18;3590975,72;5041610,67;6431755,57;4458561,27;7038115,36;6900247,18;10259757,88;12204135,47;9954573,1;14107379,32;19961032,5;3658271,72;12072225,47;10579023,84;11484252,63;11897467,64;17174634;14430019,2;15287647,73;16975228,35;14200988,7;15865586,94;30551069,37;10802325,93;15041711,89;12029251,74;12297165,15;16707455,12;12800499,91;16646962,04;19205372,16;19744999,52;24180326,87;19865936,61;38025917,17;12990196,27;15086673,31;19044268,92;20194161,24;13607476,03;15028013,91;18249705,97;16247801,98;17005873,97;19691043,97;23126865,68;29846885,74;9993621,94;20593297,38;14174447,95;11427354,22;18694338,29;14386761,8;19509034,62;14031750,9;23476477,21;24102718,43;21879115,26;7990543,78
417552,23;3049261,08;325308,56;1244342,36;2521348,58;1177636,86;1456908,38;1139493,52;861133,19;2211565,39;4518127,1;4874877,56;965485,66;1591062,93;3637749,18;2495775,91;6691884,18;5498620,14;3793976,18;1596862;5303451,54;3291274,46;4340643,73;11445083,56;781813,14;3385347,02;4636717,39;7217017,31;4004511,98;6734356,21;3716947,47;4780749,23;2838687,63;4582632,48;15205687,5;33824328,16;1834428,44;9417892,02;8820154,9;5701235,33;4014546,76;10169236,43;6323604,11;3991153,87;13171457,04;10257607,86;17404641,09;30172214,94;3508178,53;11519717,06;4669371,58;4467578,44;8280317,9;3323875,85;5671681,11;5798298,99;6038798,2;4185597,49;10522113,73;21995825,29;2707195,45;40910579,2;22281906,86;7223694,48;7459986,14;2728484,92;10987258,85;12098988,9;9098753,9;9803931,19;12669293,21;2097568,3
