327922,07;189342,46;312921,3;994450,82;535026,36;282662,86;266679,12;337561,84;266374,17;238781,3;202222,37;523072,37;179379,28;376960,67;271841,05;200115,04;444335,39;427131,31;378124,69;1056611,14;1617701,25;852004,13;985158,46;1180660,3;394850,79;539836,4;836692,71;883819,35;735745,13;1104583,59;1097648,55;1785818,8;1347285,77;1228401,17;1827678,58;1713522,25;1988663,17;1244796,52;1027609,94;564122,48;1250581,07;566925,35;911158,93;960310,9;1969592,41;1472456,19;934788,36;2747808,66;481247,99;934626,79;659536,36;1003959,65;1165020,19;986950,79;2001992,18;2003679,68;1319479,18;1548447,2;2713252,3;3401473,26;825117,19;1745423,85;1594568,87;601219,8;1038915,88;1899864,38;1792534,26;723189,85;1627075,43;1036105,2;1007887,32;258378,43
;445391,56;1174,74;23323,34;140577,33;39728,36;100444;465493,31;14349,86;52783,93;260738,13;198574,86;0,16;18182,31;147916,07;66058,27;311407,27;419311,87;203078,31;9430,01;53435,76;392492,73;131389,19;2022070,64;124612,78;143785,74;657363,56;156788,2;323528,96;296916,1;1057694,93;268491,1;171834,37;407537,46;414296,64;1165303,08;58460;360228,57;797015,24;618844,92;132696,19;3718304,87;1405033,08;226343,29;37525,48;728867,88;867294,87;1129527,82;42782;491689,6;482995,34;294188,47;247523,64;550130,48;98613,4;231353,58;501651,81;134236,76;1083963,55;712974,58;64176,9;349629,5;608975,61;988992,07;458241,63;311460,84;345689,38;849992,84;400498,29;357325,92;325934,25;232319,05
