01;1002327;ЕТФ-ФлэшТрейд;482530,05;680;346;25,524738;1947;482530,05;680;346;25,524738;1947
01;1002338;Комп. Бизнес Системы;977936,77;861;468;35,754107;5668;977936,77;861;468;35,754107;5668
01;1002360;Медианн-Решения;838095,94;181;32;32,716362;1921;838095,94;181;32;32,716362;1921
01;1002372;НКТЕК;296995,44;127;50;13,167736;616;296995,44;127;50;13,167736;616
01;1002374;МИКРОТЕСТ;328091,73;234;69;35,365041;54902;328091,73;234;69;35,365041;54902
01;1002390;Консом СКС;299666,77;168;54;13,778865;493;299666,77;168;54;13,778865;493
01;1002392;Форте-2001;321,78;1;1;0,0684;2;321,78;1;1;0,0684;2
01;1002395;Атлантис;119734,73;53;21;7,190101;466;119734,73;53;21;7,190101;466
01;1002408;ЭЛВИС-ПЛЮС;33316,84;4;2;0;802;33316,84;4;2;0;802
01;1002435;К-Системс;52948,9;14;5;2,084524;1236;52948,9;14;5;2,084524;1236
01;1002439;Комптек;316,29;1;1;0,014256;1;316,29;1;1;0,014256;1
01;1002440;СТЭЛ;393349,8;24;16;5,904583;127;393349,8;24;16;5,904583;127
01;1002443;Вестер-Инфо;28342,02;20;6;1,302544;53;28342,02;20;6;1,302544;53
01;1002449;ТАУЭР;64784,13;47;14;1,812316;413;64784,13;47;14;1,812316;413
01;1002495;ТРИНИТИ СОЛЮШНС;7265457,89;1520;301;264,501613;21122;7265457,89;1520;301;264,501613;21122
01;1002514;Флит-сетевые технологии;26380,45;73;21;1,814472;1517;26380,45;73;21;1,814472;1517
01;1002518;Ай-Теко;48232045,58;3773;773;1711,544343;231789;48232045,58;3773;773;1711,544343;231789
01;1002519;Карин;361041,47;586;135;64,957474;3095;361041,47;586;135;64,957474;3095
01;1002520;Софт- Троник Мск;5860,5;6;6;0,126812;51;5860,5;6;6;0,126812;51
01;1002542;Р-Сети;378,1;1;1;0,043516;1;378,1;1;1;0,043516;1
01;1002593;АСТ;13186,72;21;4;0,267334;1853;13186,72;21;4;0,267334;1853
01;1002608;D-Link;153484,87;79;26;21,471442;4888;153484,87;79;26;21,471442;4888
01;1002615;АМТ Груп;3831340,88;493;161;65,575361;13615;3831340,88;493;161;65,575361;13615
